titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0094376	14	Huang jia shi jie zhi: Zhong jian ren	\N	\N	original	\N	1
tt0094376	15	Middle Man	HK	en	video	\N	0
tt0094376	16	Middle Man	XWW	en	imdbDisplay	\N	0
tt0094376	17	Honra e Vingança 5	PT	\N	\N	\N	0
tt0094376	18	In the Line of Duty 5: A Beginning	\N	\N	\N	\N	0
tt0094376	19	Black Protector V	ID	en	alternative	\N	0
tt0094376	1	Middle Man	US	\N	imdbDisplay	\N	0
tt0094376	2	Red Force: The Beginning	DE	\N	tv	\N	0
tt0094376	3	Le Sens du devoir V	FR	\N	imdbDisplay	\N	0
tt0094376	4	Red Force 2	DE	\N	imdbDisplay	\N	0
tt0094376	5	Middle Man	GB	\N	imdbDisplay	\N	0
tt0094376	6	In the Line of Duty V	XAS	en	\N	reissue title	0
tt0094376	7	皇家師姐之中間人	HK	yue	imdbDisplay	\N	0
tt0094376	8	Supercops	\N	\N	\N	\N	0
tt0094376	9	In the Line of Duty 5	HK	en	\N	\N	0
tt0094390	1	Swisch	SE	\N	imdbDisplay	\N	0
tt0094390	2	Zwisch!	\N	\N	original	\N	1
tt0094390	3	Zwisch!	NO	\N	imdbDisplay	\N	0
tt0094609	1	Das achte Gebot	XWG	\N	imdbDisplay	\N	0
tt0094609	2	Das achte Gebot	\N	\N	original	\N	1
tt0094609	3	The Eight Commandment	\N	\N	\N	\N	0
tt0094666	10	A halál nem válogat	HU	\N	imdbDisplay	\N	0
tt0094666	1	Le Disparu	CA	fr	imdbDisplay	\N	0
tt0094666	2	La mort d'un homme	FR	\N	imdbDisplay	\N	0
tt0094666	3	Im Zeichen des Krebses	DE	\N	imdbDisplay	\N	0
tt0094666	4	Investigatii periculoase	RO	\N	imdbDisplay	\N	0
tt0094666	5	Any Man's Death	ZA	\N	\N	\N	0
tt0094666	6	Hot från det förflutna	SE	\N	video	\N	0
tt0094666	7	Im Zeichen des Krebs	XWG	\N	\N	\N	0
tt0094666	8	Any Man's Death	\N	\N	original	\N	1
tt0094666	9	Tehtävä Angolassa	FI	\N	\N	\N	0
tt0094688	1	Augen... Blicke	DE	\N	imdbDisplay	\N	0
tt0094688	2	Augen... Blicke	\N	\N	original	\N	1
tt0094808	1	Zwei Brüder	DE	\N	\N	\N	0
tt0094841	10	La maison du sourire	FR	\N	\N	\N	0
tt0094841	11	微笑みの家	JP	ja	imdbDisplay	\N	0
tt0094841	12	Mosolyotthon	HU	\N	\N	\N	0
tt0094841	13	Leendets hus	SE	\N	imdbDisplay	\N	0
tt0094841	1	A Casa do Sorriso	BR	\N	imdbDisplay	\N	0
tt0094841	2	The House of Smiles	XWW	en	\N	\N	0
tt0094841	3	La casa de la sonrisa	ES	\N	imdbDisplay	\N	0
tt0094841	4	Das Haus der Freuden	XWG	\N	\N	\N	0
tt0094841	5	Дом улыбок	SUHH	ru	imdbDisplay	\N	0
tt0094841	6	Dom uśmiechów	PL	\N	imdbDisplay	\N	0
tt0094841	7	A Casa do Sorriso	PT	\N	\N	\N	0
tt0094841	8	La casa del sorriso	IT	\N	imdbDisplay	\N	0
tt0094841	9	La casa del sorriso	\N	\N	original	\N	1
tt0094857	1	Fatal Termination	XWW	en	imdbDisplay	\N	0
tt0094857	2	Chi se da feng bao	\N	\N	original	\N	1
tt0094857	3	Death Blow	PH	en	\N	\N	0
tt0094857	4	Chik sik daai fung bo	HK	yue	\N	\N	0
tt0094857	5	Fatal Termination	US	\N	imdbDisplay	\N	0
tt0094857	6	Fatal Termination	HK	en	\N	\N	0
tt0094857	7	Fatal Termination	GB	\N	imdbDisplay	\N	0
tt0094874	1	出土奇兵	HK	cmn	imdbDisplay	\N	0
tt0094874	2	出土奇兵	HK	yue	imdbDisplay	\N	0
tt0094874	3	Chu tu qi bing	\N	\N	original	\N	1
tt0094874	4	The Figures from Earth	US	\N	imdbDisplay	\N	0
tt0094874	5	出土奇兵	CN	cmn	imdbDisplay	\N	0
tt0094874	6	The Figures from Earth	HK	en	imdbDisplay	\N	0
tt0094874	7	The Figures from Earth	GB	\N	imdbDisplay	\N	0
tt0094874	8	出土奇兵	TW	\N	imdbDisplay	\N	0
tt0094874	9	The Figures from Earth	XWW	en	imdbDisplay	\N	0
tt0094900	1	Juegos mentales	ES	\N	video	\N	0
tt0094900	2	Committed	GB	\N	imdbDisplay	\N	0
tt0094900	3	Committed	\N	\N	original	\N	1
tt0094900	4	Lefki pagida	GR	\N	video	\N	0
tt0094900	5	Committed	US	\N	imdbDisplay	\N	0
tt0094900	6	Mielipuolten talo	FI	\N	\N	\N	0
tt0094900	7	Comprometidos	ES	\N	imdbDisplay	\N	0
tt0094926	1	Olho de Cristal	BR	\N	imdbDisplay	\N	0
tt0094926	2	Curse of the Crystal Eye	\N	\N	original	\N	1
tt0094926	3	A kristályszem	HU	\N	imdbDisplay	\N	0
tt0094926	4	Curse of the Crystal Eye	GB	\N	imdbDisplay	\N	0
tt0094926	5	Curse of the Crystal Eye	US	\N	imdbDisplay	\N	0
tt0094926	6	Le trésor d'Ali Baba	CA	fr	imdbDisplay	\N	0
tt0094926	7	Kryształowe oko	PL	\N	imdbDisplay	\N	0
tt0094926	8	Crystal Eye	DE	\N	imdbDisplay	\N	0
tt0094926	9	Crystal eye: el ojo de cristal	ES	\N	imdbDisplay	\N	0
tt0094997	10	Демония	SUHH	ru	imdbDisplay	\N	0
tt0094997	11	Freiras Demoníacas	PT	\N	imdbDisplay	\N	0
tt0094997	1	Demonia	CA	en	imdbDisplay	\N	0
tt0094997	2	Demonia	IT	\N	imdbDisplay	\N	0
tt0094997	3	New Demons	JP	en	video	\N	0
tt0094997	4	Demonia	GB	\N	imdbDisplay	\N	0
tt0094997	5	Demonia	FR	\N	imdbDisplay	\N	0
tt0094997	6	Demonia	\N	\N	original	\N	1
tt0094997	7	Liza	\N	\N	\N	\N	0
tt0094997	8	Shin demonzu	JP	\N	video	\N	0
tt0094997	9	Demonia	US	\N	imdbDisplay	\N	0
tt0095006	1	Destroying Angel	US	\N	imdbDisplay	\N	0
tt0095006	2	Destroying Angel	XYU	\N	\N	\N	0
tt0095006	3	Destroying Angel	\N	\N	original	\N	1
tt0095006	4	Nuku hyvin rakkaani	FI	\N	\N	video box title	0
tt0095006	5	Sleep Well, My Love	FR	\N	festival	\N	0
tt0095006	6	Sleep Well, My Love	CA	en	imdbDisplay	\N	0
tt0095095	1	小卒变英雄	CN	cmn	imdbDisplay	\N	0
